/home/backups/IMG/center_2019_08_19_23_21_04_148.jpg,/home/backups/IMG/left_2019_08_19_23_21_04_148.jpg,/home/backups/IMG/right_2019_08_19_23_21_04_148.jpg,0,1,0,22.24799
/home/backups/IMG/center_2019_08_19_23_21_04_216.jpg,/home/backups/IMG/left_2019_08_19_23_21_04_216.jpg,/home/backups/IMG/right_2019_08_19_23_21_04_216.jpg,0,1,0,22.83474
/home/backups/IMG/center_2019_08_19_23_21_04_284.jpg,/home/backups/IMG/left_2019_08_19_23_21_04_284.jpg,/home/backups/IMG/right_2019_08_19_23_21_04_284.jpg,0,1,0,23.62033
/home/backups/IMG/center_2019_08_19_23_21_04_358.jpg,/home/backups/IMG/left_2019_08_19_23_21_04_358.jpg,/home/backups/IMG/right_2019_08_19_23_21_04_358.jpg,0,1,0,24.39874
/home/backups/IMG/center_2019_08_19_23_21_04_428.jpg,/home/backups/IMG/left_2019_08_19_23_21_04_428.jpg,/home/backups/IMG/right_2019_08_19_23_21_04_428.jpg,0,1,0,24.97793
/home/backups/IMG/center_2019_08_19_23_21_04_501.jpg,/home/backups/IMG/left_2019_08_19_23_21_04_501.jpg,/home/backups/IMG/right_2019_08_19_23_21_04_501.jpg,0,1,0,25.74423
/home/backups/IMG/center_2019_08_19_23_21_04_572.jpg,/home/backups/IMG/left_2019_08_19_23_21_04_572.jpg,/home/backups/IMG/right_2019_08_19_23_21_04_572.jpg,0,1,0,26.31498
/home/backups/IMG/center_2019_08_19_23_21_04_646.jpg,/home/backups/IMG/left_2019_08_19_23_21_04_646.jpg,/home/backups/IMG/right_2019_08_19_23_21_04_646.jpg,0,1,0,27.07068
/home/backups/IMG/center_2019_08_19_23_21_04_715.jpg,/home/backups/IMG/left_2019_08_19_23_21_04_715.jpg,/home/backups/IMG/right_2019_08_19_23_21_04_715.jpg,0,1,0,27.63346
/home/backups/IMG/center_2019_08_19_23_21_04_786.jpg,/home/backups/IMG/left_2019_08_19_23_21_04_786.jpg,/home/backups/IMG/right_2019_08_19_23_21_04_786.jpg,0,1,0,28.3785
/home/backups/IMG/center_2019_08_19_23_21_04_859.jpg,/home/backups/IMG/left_2019_08_19_23_21_04_859.jpg,/home/backups/IMG/right_2019_08_19_23_21_04_859.jpg,0,1,0,29.11754
/home/backups/IMG/center_2019_08_19_23_21_04_932.jpg,/home/backups/IMG/left_2019_08_19_23_21_04_932.jpg,/home/backups/IMG/right_2019_08_19_23_21_04_932.jpg,0,1,0,29.66792
/home/backups/IMG/center_2019_08_19_23_21_05_007.jpg,/home/backups/IMG/left_2019_08_19_23_21_05_007.jpg,/home/backups/IMG/right_2019_08_19_23_21_05_007.jpg,0,1,0,30.19137
/home/backups/IMG/center_2019_08_19_23_21_05_073.jpg,/home/backups/IMG/left_2019_08_19_23_21_05_073.jpg,/home/backups/IMG/right_2019_08_19_23_21_05_073.jpg,-0.05,1,0,30.18969
/home/backups/IMG/center_2019_08_19_23_21_05_147.jpg,/home/backups/IMG/left_2019_08_19_23_21_05_147.jpg,/home/backups/IMG/right_2019_08_19_23_21_05_147.jpg,-0.25,1,0,30.17475
/home/backups/IMG/center_2019_08_19_23_21_05_214.jpg,/home/backups/IMG/left_2019_08_19_23_21_05_214.jpg,/home/backups/IMG/right_2019_08_19_23_21_05_214.jpg,-0.1767268,1,0,30.18808
/home/backups/IMG/center_2019_08_19_23_21_05_290.jpg,/home/backups/IMG/left_2019_08_19_23_21_05_290.jpg,/home/backups/IMG/right_2019_08_19_23_21_05_290.jpg,0,1,0,30.18887
/home/backups/IMG/center_2019_08_19_23_21_05_360.jpg,/home/backups/IMG/left_2019_08_19_23_21_05_360.jpg,/home/backups/IMG/right_2019_08_19_23_21_05_360.jpg,0,1,0,30.19003
/home/backups/IMG/center_2019_08_19_23_21_05_428.jpg,/home/backups/IMG/left_2019_08_19_23_21_05_428.jpg,/home/backups/IMG/right_2019_08_19_23_21_05_428.jpg,0,1,0,30.19024
/home/backups/IMG/center_2019_08_19_23_21_05_502.jpg,/home/backups/IMG/left_2019_08_19_23_21_05_502.jpg,/home/backups/IMG/right_2019_08_19_23_21_05_502.jpg,0,1,0,30.19028
/home/backups/IMG/center_2019_08_19_23_21_05_576.jpg,/home/backups/IMG/left_2019_08_19_23_21_05_576.jpg,/home/backups/IMG/right_2019_08_19_23_21_05_576.jpg,0,1,0,30.19031
/home/backups/IMG/center_2019_08_19_23_21_05_652.jpg,/home/backups/IMG/left_2019_08_19_23_21_05_652.jpg,/home/backups/IMG/right_2019_08_19_23_21_05_652.jpg,0,1,0,30.19031
/home/backups/IMG/center_2019_08_19_23_21_05_723.jpg,/home/backups/IMG/left_2019_08_19_23_21_05_723.jpg,/home/backups/IMG/right_2019_08_19_23_21_05_723.jpg,0,1,0,30.19028
/home/backups/IMG/center_2019_08_19_23_21_05_792.jpg,/home/backups/IMG/left_2019_08_19_23_21_05_792.jpg,/home/backups/IMG/right_2019_08_19_23_21_05_792.jpg,0,1,0,30.19032
/home/backups/IMG/center_2019_08_19_23_21_05_861.jpg,/home/backups/IMG/left_2019_08_19_23_21_05_861.jpg,/home/backups/IMG/right_2019_08_19_23_21_05_861.jpg,0,1,0,30.19028
/home/backups/IMG/center_2019_08_19_23_21_05_929.jpg,/home/backups/IMG/left_2019_08_19_23_21_05_929.jpg,/home/backups/IMG/right_2019_08_19_23_21_05_929.jpg,0,1,0,30.19029
/home/backups/IMG/center_2019_08_19_23_21_06_002.jpg,/home/backups/IMG/left_2019_08_19_23_21_06_002.jpg,/home/backups/IMG/right_2019_08_19_23_21_06_002.jpg,0,1,0,30.19032
/home/backups/IMG/center_2019_08_19_23_21_06_074.jpg,/home/backups/IMG/left_2019_08_19_23_21_06_074.jpg,/home/backups/IMG/right_2019_08_19_23_21_06_074.jpg,0,1,0,30.1903
/home/backups/IMG/center_2019_08_19_23_21_06_141.jpg,/home/backups/IMG/left_2019_08_19_23_21_06_141.jpg,/home/backups/IMG/right_2019_08_19_23_21_06_141.jpg,-0.1,1,0,30.18779
/home/backups/IMG/center_2019_08_19_23_21_06_212.jpg,/home/backups/IMG/left_2019_08_19_23_21_06_212.jpg,/home/backups/IMG/right_2019_08_19_23_21_06_212.jpg,-0.25,1,0,30.17476
/home/backups/IMG/center_2019_08_19_23_21_06_281.jpg,/home/backups/IMG/left_2019_08_19_23_21_06_281.jpg,/home/backups/IMG/right_2019_08_19_23_21_06_281.jpg,-0.1353242,1,0,30.18952
/home/backups/IMG/center_2019_08_19_23_21_06_348.jpg,/home/backups/IMG/left_2019_08_19_23_21_06_348.jpg,/home/backups/IMG/right_2019_08_19_23_21_06_348.jpg,0,1,0,30.18881
/home/backups/IMG/center_2019_08_19_23_21_06_419.jpg,/home/backups/IMG/left_2019_08_19_23_21_06_419.jpg,/home/backups/IMG/right_2019_08_19_23_21_06_419.jpg,0,1,0,30.18999
/home/backups/IMG/center_2019_08_19_23_21_06_490.jpg,/home/backups/IMG/left_2019_08_19_23_21_06_490.jpg,/home/backups/IMG/right_2019_08_19_23_21_06_490.jpg,0,1,0,30.19021
/home/backups/IMG/center_2019_08_19_23_21_06_561.jpg,/home/backups/IMG/left_2019_08_19_23_21_06_561.jpg,/home/backups/IMG/right_2019_08_19_23_21_06_561.jpg,0,1,0,30.19029
/home/backups/IMG/center_2019_08_19_23_21_06_629.jpg,/home/backups/IMG/left_2019_08_19_23_21_06_629.jpg,/home/backups/IMG/right_2019_08_19_23_21_06_629.jpg,0,1,0,30.1903
/home/backups/IMG/center_2019_08_19_23_21_06_705.jpg,/home/backups/IMG/left_2019_08_19_23_21_06_705.jpg,/home/backups/IMG/right_2019_08_19_23_21_06_705.jpg,0,1,0,30.19031
/home/backups/IMG/center_2019_08_19_23_21_06_772.jpg,/home/backups/IMG/left_2019_08_19_23_21_06_772.jpg,/home/backups/IMG/right_2019_08_19_23_21_06_772.jpg,0,1,0,30.19029
/home/backups/IMG/center_2019_08_19_23_21_06_844.jpg,/home/backups/IMG/left_2019_08_19_23_21_06_844.jpg,/home/backups/IMG/right_2019_08_19_23_21_06_844.jpg,0,1,0,30.19031
/home/backups/IMG/center_2019_08_19_23_21_06_913.jpg,/home/backups/IMG/left_2019_08_19_23_21_06_913.jpg,/home/backups/IMG/right_2019_08_19_23_21_06_913.jpg,0,1,0,30.19029
/home/backups/IMG/center_2019_08_19_23_21_06_987.jpg,/home/backups/IMG/left_2019_08_19_23_21_06_987.jpg,/home/backups/IMG/right_2019_08_19_23_21_06_987.jpg,0,1,0,30.1903
/home/backups/IMG/center_2019_08_19_23_21_07_065.jpg,/home/backups/IMG/left_2019_08_19_23_21_07_065.jpg,/home/backups/IMG/right_2019_08_19_23_21_07_065.jpg,0,1,0,30.1903
/home/backups/IMG/center_2019_08_19_23_21_07_137.jpg,/home/backups/IMG/left_2019_08_19_23_21_07_137.jpg,/home/backups/IMG/right_2019_08_19_23_21_07_137.jpg,0,1,0,30.19029
/home/backups/IMG/center_2019_08_19_23_21_07_204.jpg,/home/backups/IMG/left_2019_08_19_23_21_07_204.jpg,/home/backups/IMG/right_2019_08_19_23_21_07_204.jpg,0,1,0,30.19029
/home/backups/IMG/center_2019_08_19_23_21_07_273.jpg,/home/backups/IMG/left_2019_08_19_23_21_07_273.jpg,/home/backups/IMG/right_2019_08_19_23_21_07_273.jpg,0,1,0,30.1904
/home/backups/IMG/center_2019_08_19_23_21_07_345.jpg,/home/backups/IMG/left_2019_08_19_23_21_07_345.jpg,/home/backups/IMG/right_2019_08_19_23_21_07_345.jpg,0,1,0,30.1903
/home/backups/IMG/center_2019_08_19_23_21_07_416.jpg,/home/backups/IMG/left_2019_08_19_23_21_07_416.jpg,/home/backups/IMG/right_2019_08_19_23_21_07_416.jpg,0,1,0,30.19029
/home/backups/IMG/center_2019_08_19_23_21_07_486.jpg,/home/backups/IMG/left_2019_08_19_23_21_07_486.jpg,/home/backups/IMG/right_2019_08_19_23_21_07_486.jpg,0,1,0,30.19014
/home/backups/IMG/center_2019_08_19_23_21_07_559.jpg,/home/backups/IMG/left_2019_08_19_23_21_07_559.jpg,/home/backups/IMG/right_2019_08_19_23_21_07_559.jpg,0,1,0,30.1903
/home/backups/IMG/center_2019_08_19_23_21_07_633.jpg,/home/backups/IMG/left_2019_08_19_23_21_07_633.jpg,/home/backups/IMG/right_2019_08_19_23_21_07_633.jpg,0,1,0,30.1903
/home/backups/IMG/center_2019_08_19_23_21_07_710.jpg,/home/backups/IMG/left_2019_08_19_23_21_07_710.jpg,/home/backups/IMG/right_2019_08_19_23_21_07_710.jpg,-0.2,1,0,30.17987
/home/backups/IMG/center_2019_08_19_23_21_07_782.jpg,/home/backups/IMG/left_2019_08_19_23_21_07_782.jpg,/home/backups/IMG/right_2019_08_19_23_21_07_782.jpg,-0.1041934,1,0,30.19037
